(0.722923366437932, -0.690928220771194, 0)
(-0.220463145557445, 0.975395305222922, 0)
(0.824487725554406, -0.565879837430282, 0)
(-0.725007431412649, 0.688741043060766, 0)
(0.99251772157735, 0.122100664842194, 0)
(0.454212524444899, 0.890893362101993, 0)
(0.779310261095322, 0.626638266427723, 0)
(0.131494456608135, -0.991316905878908, 0)
(-0.813562609691298, 0.581477325535816, 0)
(0.468723870661958, 0.883344741916581, 0)
(0.914512598552713, -0.404557421249893, 0)
(0.560093770775022, 0.828429217217148, 0)
(-0.48199773252654, -0.876172463524889, 0)
(0.296433032979971, 0.955053640880079, 0)
(-0.972539194535455, -0.232739156766388, 0)
(0.988113861899329, -0.153723764989002, 0)
(0.820001927359391, -0.572360759597375, 0)
(-0.801016563543642, -0.598642184387915, 0)
(0.753154375514193, -0.657843816299755, 0)
(-0.981035742245181, 0.193826913604499, 0)
(0.00429761803775469, 0.99999076519696, 0)
(-0.596689089758927, -0.802472510533952, 0)
(-0.916322954031361, 0.400440062824937, 0)
(-0.923405936641967, -0.383824798800666, 0)
(-0.7663837176149, -0.642383061245209, 0)
(-0.8595154075649, 0.511109835709061, 0)
(-0.873767762040583, -0.486343395162915, 0)
(0.164138446011505, 0.986437312017813, 0)
(-0.341474970951255, 0.939890868246862, 0)
(0.123819330560545, -0.992304778472591, 0)
(0.466421821431649, 0.884562425435527, 0)
(-0.780223296911693, 0.625501084696301, 0)
(0.226254799124928, -0.974068152581193, 0)
(-0.207778009592988, 0.978176006007905, 0)
(-0.897868605740075, -0.440263519754219, 0)
(0.91332722021803, 0.407226458876147, 0)
(-0.0570136243747828, 0.998373400404704, 0)
(-0.995474756578496, -0.0950263595797709, 0)
(-0.46547035704736, -0.885063470441642, 0)
(0.339051034591963, -0.940767981992435, 0)
(0.865836270803782, -0.500327444940411, 0)
(-0.712180761745957, -0.701996127196545, 0)
(0.879067070544163, 0.476698107280598, 0)
(-0.891290193544053, -0.453433336767604, 0)
(-0.357381988196509, -0.933958304482973, 0)
(-0.465727914761396, -0.884927968487832, 0)
(0.917291459484189, -0.398216496842316, 0)
(0.307543378408502, -0.951534061606354, 0)
(-0.038910280190713, -0.999242708302382, 0)
(-0.524301425946071, 0.851532744379755, 0)
(0.997725873584004, -0.067402382606527, 0)
(-0.0199656800818648, 0.999800665942401, 0)
(-0.926823834262482, -0.375496445047075, 0)
(-0.981735546459289, 0.190250668378014, 0)
